item_id,order_id,product_id,quantity,unit_price_x,unit_cost_x,line_subtotal,line_cost,customer_id,order_date,order_date_only,order_status,payment_method,subtotal,discount_amount,shipping_fee,total_amount,total_cost,gross_profit,order_sequence,first_name,email,signup_date,region,acquisition_channel,product_name,category,unit_price_y,unit_cost_y,margin_percentage
ITEM-0004865,ORD-002748,402,1,34.0,8.5,34.0,8.5,CUST-01194,2024-11-21 00:00:00,2024-11-21,Completed,Credit Card,427.99,21.4,7.99,414.58,173.5,233.09,1,User1194,user1194@example.com,2024-11-17,Europe,Paid Search,Vitamin C Brightening Facial Moisturizer,Health & Beauty,34.0,8.5,75.0
ITEM-0004866,ORD-002748,305,1,59.99,20.0,59.99,20.0,CUST-01194,2024-11-21 00:00:00,2024-11-21,Completed,Credit Card,427.99,21.4,7.99,414.58,173.5,233.09,1,User1194,user1194@example.com,2024-11-17,Europe,Paid Search,Stainless Steel Chef Knife 8-inch,Home & Kitchen,59.99,20.0,66.66
ITEM-0004867,ORD-002749,106,1,179.99,70.0,179.99,70.0,CUST-01194,2024-12-22 00:00:00,2024-12-22,Cancelled,Credit Card,415.98,41.6,0.0,374.38,154.0,220.38,2,User1194,user1194@example.com,2024-11-17,Europe,Paid Search,Smart Fitness Watch Gen 4,Electronics,179.99,70.0,61.11
ITEM-0004868,ORD-002749,103,1,89.99,36.0,89.99,36.0,CUST-01194,2024-12-22 00:00:00,2024-12-22,Cancelled,Credit Card,415.98,41.6,0.0,374.38,154.0,220.38,2,User1194,user1194@example.com,2024-11-17,Europe,Paid Search,Mechanical Gaming Keyboard,Electronics,89.99,36.0,60.0
ITEM-0004869,ORD-002749,401,1,26.0,6.0,26.0,6.0,CUST-01194,2024-12-22 00:00:00,2024-12-22,Cancelled,Credit Card,415.98,41.6,0.0,374.38,154.0,220.38,2,User1194,user1194@example.com,2024-11-17,Europe,Paid Search,Hydrating Hyaluronic Acid Serum,Health & Beauty,26.0,6.0,76.92
ITEM-0004870,ORD-002749,203,1,120.0,42.0,120.0,42.0,CUST-01194,2024-12-22 00:00:00,2024-12-22,Cancelled,Credit Card,415.98,41.6,0.0,374.38,154.0,220.38,2,User1194,user1194@example.com,2024-11-17,Europe,Paid Search,Water-Resistant Commuter Jacket,Apparel,120.0,42.0,65.0
ITEM-0004871,ORD-002750,105,1,39.99,12.0,39.99,12.0,CUST-01194,2025-02-06 00:00:00,2025-02-06,Completed,Buy Now Pay Later,39.99,0.0,0.0,39.99,12.0,27.99,3,User1194,user1194@example.com,2024-11-17,Europe,Paid Search,USB-C Multi-Port Hub Adapter,Electronics,39.99,12.0,69.99
ITEM-0004872,ORD-002751,202,1,68.0,22.0,68.0,22.0,CUST-01195,2025-05-03 00:00:00,2025-05-03,Completed,Credit Card,68.0,0.0,0.0,68.0,22.0,46.0,1,User1195,user1195@example.com,2025-04-28,Europe,Organic Search,Slim Fit Stretch Denim Jeans,Apparel,68.0,22.0,67.65
ITEM-0004873,ORD-002752,204,1,24.0,6.0,24.0,6.0,CUST-01196,2024-08-25 00:00:00,2024-08-25,Completed,Debit Card,24.0,0.0,7.99,31.99,6.0,18.0,1,User1196,user1196@example.com,2024-08-24,North America,Organic Search,Thermal Merino Wool Socks (3-Pack),Apparel,24.0,6.0,75.0
ITEM-0004874,ORD-002753,501,1,42.0,13.0,42.0,13.0,CUST-01197,2024-12-05 00:00:00,2024-12-05,Completed,Buy Now Pay Later,64.99,0.0,0.0,64.99,18.5,46.49,1,User1197,user1197@example.com,2024-12-02,Europe,Paid Search,Eco-Friendly High Density Yoga Mat,Sports & Outdoors,42.0,13.0,69.05
ITEM-0004875,ORD-002753,502,1,22.99,5.5,22.99,5.5,CUST-01197,2024-12-05 00:00:00,2024-12-05,Completed,Buy Now Pay Later,64.99,0.0,0.0,64.99,18.5,46.49,1,User1197,user1197@example.com,2024-12-02,Europe,Paid Search,Adjustable Resistance Fitness Bands Set,Sports & Outdoors,22.99,5.5,76.08
ITEM-0004876,ORD-002754,205,1,54.0,16.0,54.0,16.0,CUST-01198,2024-09-04 00:00:00,2024-09-04,Completed,Credit Card,253.99,0.0,4.99,258.98,101.0,152.99,1,User1198,user1198@example.com,2024-09-04,Asia Pacific,Social Media,Breathable Athletic Jogger Pants,Apparel,54.0,16.0,70.37
ITEM-0004877,ORD-002754,101,1,199.99,85.0,199.99,85.0,CUST-01198,2024-09-04 00:00:00,2024-09-04,Completed,Credit Card,253.99,0.0,4.99,258.98,101.0,152.99,1,User1198,user1198@example.com,2024-09-04,Asia Pacific,Social Media,Pro Noise-Cancelling Headphones,Electronics,199.99,85.0,57.5
ITEM-0004878,ORD-002755,106,1,179.99,70.0,179.99,70.0,CUST-01198,2024-11-08 00:00:00,2024-11-08,Completed,PayPal,196.98000000000002,0.0,0.0,196.98,74.2,122.78,2,User1198,user1198@example.com,2024-09-04,Asia Pacific,Social Media,Smart Fitness Watch Gen 4,Electronics,179.99,70.0,61.11
ITEM-0004879,ORD-002755,504,1,16.99,4.2,16.99,4.2,CUST-01198,2024-11-08 00:00:00,2024-11-08,Completed,PayPal,196.98000000000002,0.0,0.0,196.98,74.2,122.78,2,User1198,user1198@example.com,2024-09-04,Asia Pacific,Social Media,Quick-Dry Microfiber Camp Towel,Sports & Outdoors,16.99,4.2,75.28
ITEM-0004880,ORD-002756,305,1,59.99,20.0,59.99,20.0,CUST-01198,2025-02-23 00:00:00,2025-02-23,Completed,PayPal,59.99,6.0,4.99,58.98,20.0,33.99,3,User1198,user1198@example.com,2024-09-04,Asia Pacific,Social Media,Stainless Steel Chef Knife 8-inch,Home & Kitchen,59.99,20.0,66.66
ITEM-0004881,ORD-002757,304,3,39.99,14.0,119.97,42.0,CUST-01199,2025-01-29 00:00:00,2025-01-29,Completed,Credit Card,221.96,0.0,0.0,221.96,71.0,150.96,1,User1199,user1199@example.com,2025-01-26,North America,Paid Search,Cast Iron Pre-Seasoned Skillet 10in,Home & Kitchen,39.99,14.0,64.99
ITEM-0004882,ORD-002757,503,1,48.0,15.0,48.0,15.0,CUST-01199,2025-01-29 00:00:00,2025-01-29,Completed,Credit Card,221.96,0.0,0.0,221.96,71.0,150.96,1,User1199,user1199@example.com,2025-01-26,North America,Paid Search,Collapsible Lightweight Trekking Poles,Sports & Outdoors,48.0,15.0,68.75
ITEM-0004883,ORD-002757,307,1,29.99,8.0,29.99,8.0,CUST-01199,2025-01-29 00:00:00,2025-01-29,Completed,Credit Card,221.96,0.0,0.0,221.96,71.0,150.96,1,User1199,user1199@example.com,2025-01-26,North America,Paid Search,Insulated Vacuum Water Bottle 32oz,Home & Kitchen,29.99,8.0,73.32
ITEM-0004884,ORD-002757,204,1,24.0,6.0,24.0,6.0,CUST-01199,2025-01-29 00:00:00,2025-01-29,Completed,Credit Card,221.96,0.0,0.0,221.96,71.0,150.96,1,User1199,user1199@example.com,2025-01-26,North America,Paid Search,Thermal Merino Wool Socks (3-Pack),Apparel,24.0,6.0,75.0
ITEM-0004885,ORD-002758,102,2,49.99,18.0,99.98,36.0,CUST-01200,2025-04-29 00:00:00,2025-04-29,Completed,PayPal,99.98,0.0,0.0,99.98,36.0,63.98,1,User1200,user1200@example.com,2025-04-28,North America,Paid Search,Ultra Ergonomic Wireless Mouse,Electronics,49.99,18.0,63.99
ITEM-0004886,ORD-002759,301,1,289.0,130.0,289.0,130.0,CUST-01201,2024-07-14 00:00:00,2024-07-14,Completed,Credit Card,289.0,28.9,0.0,260.1,130.0,130.1,1,User1201,user1201@example.com,2024-07-13,North America,Paid Search,Precision Barista Espresso Machine,Home & Kitchen,289.0,130.0,55.02
ITEM-0004887,ORD-002760,204,1,24.0,6.0,24.0,6.0,CUST-01201,2024-08-15 00:00:00,2024-08-15,Completed,PayPal,396.98,59.55,0.0,337.43,159.5,177.93,2,User1201,user1201@example.com,2024-07-13,North America,Paid Search,Thermal Merino Wool Socks (3-Pack),Apparel,24.0,6.0,75.0
ITEM-0004888,ORD-002760,303,2,24.99,7.5,49.98,15.0,CUST-01201,2024-08-15 00:00:00,2024-08-15,Completed,PayPal,396.98,59.55,0.0,337.43,159.5,177.93,2,User1201,user1201@example.com,2024-07-13,North America,Paid Search,Artisan Whole Bean Roast Coffee (2lb),Home & Kitchen,24.99,7.5,69.99
ITEM-0004889,ORD-002760,402,1,34.0,8.5,34.0,8.5,CUST-01201,2024-08-15 00:00:00,2024-08-15,Completed,PayPal,396.98,59.55,0.0,337.43,159.5,177.93,2,User1201,user1201@example.com,2024-07-13,North America,Paid Search,Vitamin C Brightening Facial Moisturizer,Health & Beauty,34.0,8.5,75.0
ITEM-0004890,ORD-002760,301,1,289.0,130.0,289.0,130.0,CUST-01201,2024-08-15 00:00:00,2024-08-15,Completed,PayPal,396.98,59.55,0.0,337.43,159.5,177.93,2,User1201,user1201@example.com,2024-07-13,North America,Paid Search,Precision Barista Espresso Machine,Home & Kitchen,289.0,130.0,55.02
ITEM-0004891,ORD-002761,301,1,289.0,130.0,289.0,130.0,CUST-01201,2024-09-06 00:00:00,2024-09-06,Completed,Buy Now Pay Later,289.0,14.45,9.99,284.54,130.0,144.55,3,User1201,user1201@example.com,2024-07-13,North America,Paid Search,Precision Barista Espresso Machine,Home & Kitchen,289.0,130.0,55.02
ITEM-0004892,ORD-002762,402,2,34.0,8.5,68.0,17.0,CUST-01202,2024-12-05 00:00:00,2024-12-05,Completed,Credit Card,171.0,8.55,0.0,162.45,49.5,112.95,1,User1202,user1202@example.com,2024-12-04,Latin America,Referral,Vitamin C Brightening Facial Moisturizer,Health & Beauty,34.0,8.5,75.0
ITEM-0004893,ORD-002762,201,1,28.0,8.5,28.0,8.5,CUST-01202,2024-12-05 00:00:00,2024-12-05,Completed,Credit Card,171.0,8.55,0.0,162.45,49.5,112.95,1,User1202,user1202@example.com,2024-12-04,Latin America,Referral,Classic Organic Cotton Crewneck T-Shirt,Apparel,28.0,8.5,69.64
ITEM-0004894,ORD-002762,505,1,75.0,24.0,75.0,24.0,CUST-01202,2024-12-05 00:00:00,2024-12-05,Completed,Credit Card,171.0,8.55,0.0,162.45,49.5,112.95,1,User1202,user1202@example.com,2024-12-04,Latin America,Referral,High-Capacity Hydration Running Vest,Sports & Outdoors,75.0,24.0,68.0
ITEM-0004895,ORD-002763,302,1,45.0,15.0,45.0,15.0,CUST-01202,2025-02-04 00:00:00,2025-02-04,Completed,PayPal,45.0,6.75,4.99,43.24,15.0,23.25,2,User1202,user1202@example.com,2024-12-04,Latin America,Referral,Ceramic Burr Coffee Bean Grinder,Home & Kitchen,45.0,15.0,66.67
ITEM-0004896,ORD-002764,404,1,64.99,21.0,64.99,21.0,CUST-01202,2025-03-09 00:00:00,2025-03-09,Completed,Credit Card,182.98,0.0,0.0,182.98,56.0,126.98,3,User1202,user1202@example.com,2024-12-04,Latin America,Referral,Sonic Electric Toothbrush + 3 Heads,Health & Beauty,64.99,21.0,67.69
ITEM-0004897,ORD-002764,102,1,49.99,18.0,49.99,18.0,CUST-01202,2025-03-09 00:00:00,2025-03-09,Completed,Credit Card,182.98,0.0,0.0,182.98,56.0,126.98,3,User1202,user1202@example.com,2024-12-04,Latin America,Referral,Ultra Ergonomic Wireless Mouse,Electronics,49.99,18.0,63.99
ITEM-0004898,ORD-002764,402,2,34.0,8.5,68.0,17.0,CUST-01202,2025-03-09 00:00:00,2025-03-09,Completed,Credit Card,182.98,0.0,0.0,182.98,56.0,126.98,3,User1202,user1202@example.com,2024-12-04,Latin America,Referral,Vitamin C Brightening Facial Moisturizer,Health & Beauty,34.0,8.5,75.0
ITEM-0004899,ORD-002765,204,1,24.0,6.0,24.0,6.0,CUST-01202,2025-04-27 00:00:00,2025-04-27,Completed,Credit Card,113.97999999999999,0.0,9.99,123.97,34.5,79.48,4,User1202,user1202@example.com,2024-12-04,Latin America,Referral,Thermal Merino Wool Socks (3-Pack),Apparel,24.0,6.0,75.0
ITEM-0004900,ORD-002765,303,1,24.99,7.5,24.99,7.5,CUST-01202,2025-04-27 00:00:00,2025-04-27,Completed,Credit Card,113.97999999999999,0.0,9.99,123.97,34.5,79.48,4,User1202,user1202@example.com,2024-12-04,Latin America,Referral,Artisan Whole Bean Roast Coffee (2lb),Home & Kitchen,24.99,7.5,69.99
ITEM-0004901,ORD-002765,404,1,64.99,21.0,64.99,21.0,CUST-01202,2025-04-27 00:00:00,2025-04-27,Completed,Credit Card,113.97999999999999,0.0,9.99,123.97,34.5,79.48,4,User1202,user1202@example.com,2024-12-04,Latin America,Referral,Sonic Electric Toothbrush + 3 Heads,Health & Beauty,64.99,21.0,67.69
ITEM-0004902,ORD-002766,402,1,34.0,8.5,34.0,8.5,CUST-01202,2025-05-21 00:00:00,2025-05-21,Completed,Credit Card,183.97,0.0,0.0,183.97,62.5,121.47,5,User1202,user1202@example.com,2024-12-04,Latin America,Referral,Vitamin C Brightening Facial Moisturizer,Health & Beauty,34.0,8.5,75.0
ITEM-0004903,ORD-002766,102,3,49.99,18.0,149.97,54.0,CUST-01202,2025-05-21 00:00:00,2025-05-21,Completed,Credit Card,183.97,0.0,0.0,183.97,62.5,121.47,5,User1202,user1202@example.com,2024-12-04,Latin America,Referral,Ultra Ergonomic Wireless Mouse,Electronics,49.99,18.0,63.99
ITEM-0004904,ORD-002767,401,1,26.0,6.0,26.0,6.0,CUST-01202,2025-08-06 00:00:00,2025-08-06,Completed,Debit Card,26.0,3.9,0.0,22.1,6.0,16.1,6,User1202,user1202@example.com,2024-12-04,Latin America,Referral,Hydrating Hyaluronic Acid Serum,Health & Beauty,26.0,6.0,76.92
ITEM-0004905,ORD-002768,404,1,64.99,21.0,64.99,21.0,CUST-01202,2025-10-14 00:00:00,2025-10-14,Completed,PayPal,104.97999999999999,0.0,7.99,112.97,33.0,71.98,7,User1202,user1202@example.com,2024-12-04,Latin America,Referral,Sonic Electric Toothbrush + 3 Heads,Health & Beauty,64.99,21.0,67.69
ITEM-0004906,ORD-002768,105,1,39.99,12.0,39.99,12.0,CUST-01202,2025-10-14 00:00:00,2025-10-14,Completed,PayPal,104.97999999999999,0.0,7.99,112.97,33.0,71.98,7,User1202,user1202@example.com,2024-12-04,Latin America,Referral,USB-C Multi-Port Hub Adapter,Electronics,39.99,12.0,69.99
ITEM-0004907,ORD-002769,502,1,22.99,5.5,22.99,5.5,CUST-01203,2024-11-17 00:00:00,2024-11-17,Completed,PayPal,64.99,9.75,9.99,65.23,18.5,36.74,1,User1203,user1203@example.com,2024-11-17,Latin America,Social Media,Adjustable Resistance Fitness Bands Set,Sports & Outdoors,22.99,5.5,76.08
ITEM-0004908,ORD-002769,501,1,42.0,13.0,42.0,13.0,CUST-01203,2024-11-17 00:00:00,2024-11-17,Completed,PayPal,64.99,9.75,9.99,65.23,18.5,36.74,1,User1203,user1203@example.com,2024-11-17,Latin America,Social Media,Eco-Friendly High Density Yoga Mat,Sports & Outdoors,42.0,13.0,69.05
ITEM-0004909,ORD-002770,205,1,54.0,16.0,54.0,16.0,CUST-01203,2024-12-06 00:00:00,2024-12-06,Completed,Buy Now Pay Later,136.98,0.0,4.99,141.97,41.5,95.48,2,User1203,user1203@example.com,2024-11-17,Latin America,Social Media,Breathable Athletic Jogger Pants,Apparel,54.0,16.0,70.37
ITEM-0004910,ORD-002770,502,1,22.99,5.5,22.99,5.5,CUST-01203,2024-12-06 00:00:00,2024-12-06,Completed,Buy Now Pay Later,136.98,0.0,4.99,141.97,41.5,95.48,2,User1203,user1203@example.com,2024-11-17,Latin America,Social Media,Adjustable Resistance Fitness Bands Set,Sports & Outdoors,22.99,5.5,76.08
ITEM-0004911,ORD-002770,305,1,59.99,20.0,59.99,20.0,CUST-01203,2024-12-06 00:00:00,2024-12-06,Completed,Buy Now Pay Later,136.98,0.0,4.99,141.97,41.5,95.48,2,User1203,user1203@example.com,2024-11-17,Latin America,Social Media,Stainless Steel Chef Knife 8-inch,Home & Kitchen,59.99,20.0,66.66
ITEM-0004912,ORD-002771,101,1,199.99,85.0,199.99,85.0,CUST-01203,2024-12-13 00:00:00,2024-12-13,Completed,PayPal,229.98000000000002,46.0,0.0,183.98,94.5,89.48,3,User1203,user1203@example.com,2024-11-17,Latin America,Social Media,Pro Noise-Cancelling Headphones,Electronics,199.99,85.0,57.5
ITEM-0004913,ORD-002771,108,1,29.99,9.5,29.99,9.5,CUST-01203,2024-12-13 00:00:00,2024-12-13,Completed,PayPal,229.98000000000002,46.0,0.0,183.98,94.5,89.48,3,User1203,user1203@example.com,2024-11-17,Latin America,Social Media,High-Speed MagSafe Wireless Charger,Electronics,29.99,9.5,68.32
ITEM-0004914,ORD-002772,202,3,68.0,22.0,204.0,66.0,CUST-01204,2024-08-02 00:00:00,2024-08-02,Completed,Credit Card,204.0,0.0,9.99,213.99,66.0,138.0,1,User1204,user1204@example.com,2024-07-31,Latin America,Paid Search,Slim Fit Stretch Denim Jeans,Apparel,68.0,22.0,67.65
ITEM-0004915,ORD-002773,405,3,18.0,4.0,54.0,12.0,CUST-01205,2025-01-11 00:00:00,2025-01-11,Completed,PayPal,54.0,0.0,0.0,54.0,12.0,42.0,1,User1205,user1205@example.com,2025-01-07,Latin America,Paid Search,Organic Lavender Sleep Aromatherapy Mist,Health & Beauty,18.0,4.0,77.78
ITEM-0004916,ORD-002774,205,1,54.0,16.0,54.0,16.0,CUST-01206,2025-03-11 00:00:00,2025-03-11,Completed,Credit Card,83.99,0.0,0.0,83.99,25.5,58.49,1,User1206,user1206@example.com,2025-03-06,North America,Social Media,Breathable Athletic Jogger Pants,Apparel,54.0,16.0,70.37
ITEM-0004917,ORD-002774,108,1,29.99,9.5,29.99,9.5,CUST-01206,2025-03-11 00:00:00,2025-03-11,Completed,Credit Card,83.99,0.0,0.0,83.99,25.5,58.49,1,User1206,user1206@example.com,2025-03-06,North America,Social Media,High-Speed MagSafe Wireless Charger,Electronics,29.99,9.5,68.32
ITEM-0004918,ORD-002775,203,1,120.0,42.0,120.0,42.0,CUST-01207,2025-03-09 00:00:00,2025-03-09,Completed,Buy Now Pay Later,164.99,0.0,0.0,164.99,52.7,112.29,1,User1207,user1207@example.com,2025-03-05,Asia Pacific,Organic Search,Water-Resistant Commuter Jacket,Apparel,120.0,42.0,65.0
ITEM-0004919,ORD-002775,403,1,22.0,5.2,22.0,5.2,CUST-01207,2025-03-09 00:00:00,2025-03-09,Completed,Buy Now Pay Later,164.99,0.0,0.0,164.99,52.7,112.29,1,User1207,user1207@example.com,2025-03-05,Asia Pacific,Organic Search,Mineral SPF 50 Broad Spectrum Sunscreen,Health & Beauty,22.0,5.2,76.36
ITEM-0004920,ORD-002775,502,1,22.99,5.5,22.99,5.5,CUST-01207,2025-03-09 00:00:00,2025-03-09,Completed,Buy Now Pay Later,164.99,0.0,0.0,164.99,52.7,112.29,1,User1207,user1207@example.com,2025-03-05,Asia Pacific,Organic Search,Adjustable Resistance Fitness Bands Set,Sports & Outdoors,22.99,5.5,76.08
ITEM-0004921,ORD-002776,302,1,45.0,15.0,45.0,15.0,CUST-01207,2025-05-19 00:00:00,2025-05-19,Completed,PayPal,45.0,0.0,0.0,45.0,15.0,30.0,2,User1207,user1207@example.com,2025-03-05,Asia Pacific,Organic Search,Ceramic Burr Coffee Bean Grinder,Home & Kitchen,45.0,15.0,66.67
ITEM-0004922,ORD-002777,102,1,49.99,18.0,49.99,18.0,CUST-01208,2024-05-14 00:00:00,2024-05-14,Completed,Credit Card,164.47,32.89,9.99,141.57,51.4,80.18,1,User1208,user1208@example.com,2024-05-11,Europe,Organic Search,Ultra Ergonomic Wireless Mouse,Electronics,49.99,18.0,63.99
ITEM-0004923,ORD-002777,306,1,32.5,10.0,32.5,10.0,CUST-01208,2024-05-14 00:00:00,2024-05-14,Completed,Credit Card,164.47,32.89,9.99,141.57,51.4,80.18,1,User1208,user1208@example.com,2024-05-11,Europe,Organic Search,Aroma Ultrasonic Essential Oil Diffuser,Home & Kitchen,32.5,10.0,69.23
ITEM-0004924,ORD-002777,504,2,16.99,4.2,33.98,8.4,CUST-01208,2024-05-14 00:00:00,2024-05-14,Completed,Credit Card,164.47,32.89,9.99,141.57,51.4,80.18,1,User1208,user1208@example.com,2024-05-11,Europe,Organic Search,Quick-Dry Microfiber Camp Towel,Sports & Outdoors,16.99,4.2,75.28
ITEM-0004925,ORD-002777,503,1,48.0,15.0,48.0,15.0,CUST-01208,2024-05-14 00:00:00,2024-05-14,Completed,Credit Card,164.47,32.89,9.99,141.57,51.4,80.18,1,User1208,user1208@example.com,2024-05-11,Europe,Organic Search,Collapsible Lightweight Trekking Poles,Sports & Outdoors,48.0,15.0,68.75
ITEM-0004926,ORD-002778,307,1,29.99,8.0,29.99,8.0,CUST-01209,2025-04-15 00:00:00,2025-04-15,Completed,Credit Card,29.99,0.0,9.99,39.98,8.0,21.99,1,User1209,user1209@example.com,2025-04-12,Europe,Social Media,Insulated Vacuum Water Bottle 32oz,Home & Kitchen,29.99,8.0,73.32
ITEM-0004927,ORD-002779,202,1,68.0,22.0,68.0,22.0,CUST-01209,2025-05-20 00:00:00,2025-05-20,Completed,PayPal,935.0,93.5,0.0,841.5,412.0,429.5,2,User1209,user1209@example.com,2025-04-12,Europe,Social Media,Slim Fit Stretch Denim Jeans,Apparel,68.0,22.0,67.65
ITEM-0004928,ORD-002779,301,3,289.0,130.0,867.0,390.0,CUST-01209,2025-05-20 00:00:00,2025-05-20,Completed,PayPal,935.0,93.5,0.0,841.5,412.0,429.5,2,User1209,user1209@example.com,2025-04-12,Europe,Social Media,Precision Barista Espresso Machine,Home & Kitchen,289.0,130.0,55.02
ITEM-0004929,ORD-002780,101,1,199.99,85.0,199.99,85.0,CUST-01210,2025-03-20 00:00:00,2025-03-20,Completed,Credit Card,199.99,0.0,9.99,209.98,85.0,114.99,1,User1210,user1210@example.com,2025-03-18,North America,Paid Search,Pro Noise-Cancelling Headphones,Electronics,199.99,85.0,57.5
ITEM-0004930,ORD-002781,402,1,34.0,8.5,34.0,8.5,CUST-01211,2024-02-27 00:00:00,2024-02-27,Completed,Buy Now Pay Later,113.98,17.1,0.0,96.88,36.5,60.38,1,User1211,user1211@example.com,2024-02-24,North America,Paid Search,Vitamin C Brightening Facial Moisturizer,Health & Beauty,34.0,8.5,75.0
ITEM-0004931,ORD-002781,304,2,39.99,14.0,79.98,28.0,CUST-01211,2024-02-27 00:00:00,2024-02-27,Completed,Buy Now Pay Later,113.98,17.1,0.0,96.88,36.5,60.38,1,User1211,user1211@example.com,2024-02-24,North America,Paid Search,Cast Iron Pre-Seasoned Skillet 10in,Home & Kitchen,39.99,14.0,64.99
ITEM-0004932,ORD-002782,402,1,34.0,8.5,34.0,8.5,CUST-01212,2024-07-08 00:00:00,2024-07-08,Completed,Buy Now Pay Later,34.0,6.8,9.99,37.19,8.5,18.7,1,User1212,user1212@example.com,2024-07-06,Europe,Social Media,Vitamin C Brightening Facial Moisturizer,Health & Beauty,34.0,8.5,75.0
ITEM-0004933,ORD-002783,305,1,59.99,20.0,59.99,20.0,CUST-01212,2024-08-06 00:00:00,2024-08-06,Completed,Credit Card,59.99,0.0,0.0,59.99,20.0,39.99,2,User1212,user1212@example.com,2024-07-06,Europe,Social Media,Stainless Steel Chef Knife 8-inch,Home & Kitchen,59.99,20.0,66.66
ITEM-0004934,ORD-002784,404,1,64.99,21.0,64.99,21.0,CUST-01212,2024-09-28 00:00:00,2024-09-28,Completed,Debit Card,90.99,0.0,0.0,90.99,27.0,63.99,3,User1212,user1212@example.com,2024-07-06,Europe,Social Media,Sonic Electric Toothbrush + 3 Heads,Health & Beauty,64.99,21.0,67.69
ITEM-0004935,ORD-002784,401,1,26.0,6.0,26.0,6.0,CUST-01212,2024-09-28 00:00:00,2024-09-28,Completed,Debit Card,90.99,0.0,0.0,90.99,27.0,63.99,3,User1212,user1212@example.com,2024-07-06,Europe,Social Media,Hydrating Hyaluronic Acid Serum,Health & Beauty,26.0,6.0,76.92
ITEM-0004936,ORD-002785,307,1,29.99,8.0,29.99,8.0,CUST-01212,2024-11-19 00:00:00,2024-11-19,Completed,Credit Card,180.48,18.05,4.99,167.42,58.0,104.43,4,User1212,user1212@example.com,2024-07-06,Europe,Social Media,Insulated Vacuum Water Bottle 32oz,Home & Kitchen,29.99,8.0,73.32
ITEM-0004937,ORD-002785,202,1,68.0,22.0,68.0,22.0,CUST-01212,2024-11-19 00:00:00,2024-11-19,Completed,Credit Card,180.48,18.05,4.99,167.42,58.0,104.43,4,User1212,user1212@example.com,2024-07-06,Europe,Social Media,Slim Fit Stretch Denim Jeans,Apparel,68.0,22.0,67.65
ITEM-0004938,ORD-002785,102,1,49.99,18.0,49.99,18.0,CUST-01212,2024-11-19 00:00:00,2024-11-19,Completed,Credit Card,180.48,18.05,4.99,167.42,58.0,104.43,4,User1212,user1212@example.com,2024-07-06,Europe,Social Media,Ultra Ergonomic Wireless Mouse,Electronics,49.99,18.0,63.99
ITEM-0004939,ORD-002785,306,1,32.5,10.0,32.5,10.0,CUST-01212,2024-11-19 00:00:00,2024-11-19,Completed,Credit Card,180.48,18.05,4.99,167.42,58.0,104.43,4,User1212,user1212@example.com,2024-07-06,Europe,Social Media,Aroma Ultrasonic Essential Oil Diffuser,Home & Kitchen,32.5,10.0,69.23
ITEM-0004940,ORD-002786,306,2,32.5,10.0,65.0,20.0,CUST-01212,2024-12-22 00:00:00,2024-12-22,Completed,Credit Card,155.0,0.0,4.99,159.99,46.0,109.0,5,User1212,user1212@example.com,2024-07-06,Europe,Social Media,Aroma Ultrasonic Essential Oil Diffuser,Home & Kitchen,32.5,10.0,69.23
ITEM-0004941,ORD-002786,302,1,45.0,15.0,45.0,15.0,CUST-01212,2024-12-22 00:00:00,2024-12-22,Completed,Credit Card,155.0,0.0,4.99,159.99,46.0,109.0,5,User1212,user1212@example.com,2024-07-06,Europe,Social Media,Ceramic Burr Coffee Bean Grinder,Home & Kitchen,45.0,15.0,66.67
ITEM-0004942,ORD-002786,206,1,45.0,11.0,45.0,11.0,CUST-01212,2024-12-22 00:00:00,2024-12-22,Completed,Credit Card,155.0,0.0,4.99,159.99,46.0,109.0,5,User1212,user1212@example.com,2024-07-06,Europe,Social Media,All-Weather Polarized Sunglasses,Apparel,45.0,11.0,75.56
ITEM-0004943,ORD-002787,307,1,29.99,8.0,29.99,8.0,CUST-01213,2024-11-12 00:00:00,2024-11-12,Completed,Credit Card,191.99,9.6,0.0,182.39,63.0,119.39,1,User1213,user1213@example.com,2024-11-10,North America,Paid Search,Insulated Vacuum Water Bottle 32oz,Home & Kitchen,29.99,8.0,73.32
