customer_id,first_name,email,signup_date,region,acquisition_channel
CUST-01527,User1527,user1527@example.com,2024-03-01,Europe,Organic Search
CUST-01528,User1528,user1528@example.com,2024-11-20,North America,Paid Search
CUST-01529,User1529,user1529@example.com,2024-03-27,North America,Social Media
CUST-01530,User1530,user1530@example.com,2025-10-02,North America,Organic Search
CUST-01531,User1531,user1531@example.com,2024-09-03,North America,Organic Search
CUST-01532,User1532,user1532@example.com,2025-05-22,North America,Paid Search
CUST-01533,User1533,user1533@example.com,2024-11-07,North America,Organic Search
CUST-01534,User1534,user1534@example.com,2025-02-12,North America,Social Media
CUST-01535,User1535,user1535@example.com,2025-09-20,North America,Paid Search
CUST-01536,User1536,user1536@example.com,2025-06-21,North America,Paid Search
CUST-01537,User1537,user1537@example.com,2025-01-14,Europe,Social Media
CUST-01538,User1538,user1538@example.com,2025-03-07,Europe,Referral
CUST-01539,User1539,user1539@example.com,2025-04-24,North America,Organic Search
CUST-01540,User1540,user1540@example.com,2024-05-02,Latin America,Email Marketing
CUST-01541,User1541,user1541@example.com,2024-06-17,Europe,Paid Search
CUST-01542,User1542,user1542@example.com,2024-06-19,Asia Pacific,Referral
CUST-01543,User1543,user1543@example.com,2025-02-17,Asia Pacific,Email Marketing
CUST-01544,User1544,user1544@example.com,2024-04-04,North America,Paid Search
CUST-01545,User1545,user1545@example.com,2025-04-15,North America,Referral
CUST-01546,User1546,user1546@example.com,2025-08-16,North America,Referral
CUST-01547,User1547,user1547@example.com,2024-11-25,Latin America,Organic Search
CUST-01548,User1548,user1548@example.com,2024-11-23,Asia Pacific,Organic Search
CUST-01549,User1549,user1549@example.com,2025-06-19,Europe,Organic Search
CUST-01550,User1550,user1550@example.com,2024-08-17,North America,Paid Search
CUST-01551,User1551,user1551@example.com,2024-02-14,Asia Pacific,Organic Search
CUST-01552,User1552,user1552@example.com,2024-06-16,Asia Pacific,Email Marketing
CUST-01553,User1553,user1553@example.com,2025-01-04,North America,Email Marketing
CUST-01554,User1554,user1554@example.com,2025-09-12,Europe,Paid Search
CUST-01555,User1555,user1555@example.com,2024-07-24,North America,Organic Search
CUST-01556,User1556,user1556@example.com,2024-05-29,Asia Pacific,Organic Search
CUST-01557,User1557,user1557@example.com,2024-05-25,Europe,Email Marketing
CUST-01558,User1558,user1558@example.com,2025-06-29,North America,Referral
CUST-01559,User1559,user1559@example.com,2024-09-06,North America,Social Media
CUST-01560,User1560,user1560@example.com,2024-08-27,North America,Paid Search
CUST-01561,User1561,user1561@example.com,2024-11-21,North America,Paid Search
CUST-01562,User1562,user1562@example.com,2024-07-18,North America,Social Media
CUST-01563,User1563,user1563@example.com,2025-02-04,North America,Referral
CUST-01564,User1564,user1564@example.com,2024-09-12,North America,Social Media
CUST-01565,User1565,user1565@example.com,2024-07-19,Europe,Referral
CUST-01566,User1566,user1566@example.com,2024-07-16,North America,Paid Search
CUST-01567,User1567,user1567@example.com,2025-08-03,Europe,Paid Search
CUST-01568,User1568,user1568@example.com,2024-03-04,Asia Pacific,Organic Search
CUST-01569,User1569,user1569@example.com,2025-02-12,North America,Paid Search
CUST-01570,User1570,user1570@example.com,2025-01-26,Asia Pacific,Organic Search
CUST-01571,User1571,user1571@example.com,2025-01-25,Europe,Email Marketing
CUST-01572,User1572,user1572@example.com,2024-05-29,North America,Email Marketing
CUST-01573,User1573,user1573@example.com,2024-08-26,Asia Pacific,Social Media
CUST-01574,User1574,user1574@example.com,2024-11-30,Europe,Organic Search
CUST-01575,User1575,user1575@example.com,2024-09-19,North America,Paid Search
CUST-01576,User1576,user1576@example.com,2024-10-02,Latin America,Referral
CUST-01577,User1577,user1577@example.com,2024-10-24,North America,Paid Search
CUST-01578,User1578,user1578@example.com,2025-05-29,North America,Referral
CUST-01579,User1579,user1579@example.com,2024-03-29,Latin America,Organic Search
CUST-01580,User1580,user1580@example.com,2024-03-21,North America,Paid Search
CUST-01581,User1581,user1581@example.com,2025-07-31,Asia Pacific,Social Media
CUST-01582,User1582,user1582@example.com,2024-04-07,North America,Paid Search
CUST-01583,User1583,user1583@example.com,2025-06-04,Europe,Social Media
CUST-01584,User1584,user1584@example.com,2024-06-03,Europe,Paid Search
CUST-01585,User1585,user1585@example.com,2025-02-18,North America,Organic Search
CUST-01586,User1586,user1586@example.com,2024-12-09,Europe,Paid Search
CUST-01587,User1587,user1587@example.com,2024-07-28,Europe,Social Media
CUST-01588,User1588,user1588@example.com,2024-12-25,North America,Referral
CUST-01589,User1589,user1589@example.com,2025-08-09,North America,Social Media
CUST-01590,User1590,user1590@example.com,2025-03-25,North America,Social Media
CUST-01591,User1591,user1591@example.com,2025-05-24,North America,Organic Search
CUST-01592,User1592,user1592@example.com,2025-06-29,North America,Paid Search
CUST-01593,User1593,user1593@example.com,2025-09-24,North America,Organic Search
CUST-01594,User1594,user1594@example.com,2024-11-24,North America,Paid Search
CUST-01595,User1595,user1595@example.com,2024-11-08,Asia Pacific,Social Media
CUST-01596,User1596,user1596@example.com,2024-08-05,Europe,Referral
CUST-01597,User1597,user1597@example.com,2025-07-23,North America,Paid Search
CUST-01598,User1598,user1598@example.com,2024-05-03,Latin America,Social Media
CUST-01599,User1599,user1599@example.com,2025-08-12,North America,Organic Search
CUST-01600,User1600,user1600@example.com,2025-05-04,Asia Pacific,Paid Search
CUST-01601,User1601,user1601@example.com,2024-12-01,North America,Paid Search
CUST-01602,User1602,user1602@example.com,2025-09-06,Latin America,Social Media
CUST-01603,User1603,user1603@example.com,2025-01-26,Latin America,Paid Search
CUST-01604,User1604,user1604@example.com,2025-02-01,Europe,Paid Search
CUST-01605,User1605,user1605@example.com,2024-08-25,Europe,Paid Search
CUST-01606,User1606,user1606@example.com,2024-08-08,Europe,Email Marketing
CUST-01607,User1607,user1607@example.com,2024-08-27,Europe,Referral
CUST-01608,User1608,user1608@example.com,2024-02-14,North America,Referral
CUST-01609,User1609,user1609@example.com,2025-07-21,North America,Organic Search
CUST-01610,User1610,user1610@example.com,2024-11-05,Asia Pacific,Organic Search
CUST-01611,User1611,user1611@example.com,2025-02-21,North America,Paid Search
CUST-01612,User1612,user1612@example.com,2025-01-09,Asia Pacific,Social Media
CUST-01613,User1613,user1613@example.com,2024-06-03,Europe,Organic Search
CUST-01614,User1614,user1614@example.com,2024-03-29,Latin America,Paid Search
CUST-01615,User1615,user1615@example.com,2024-09-29,North America,Social Media
CUST-01616,User1616,user1616@example.com,2024-02-22,North America,Paid Search
CUST-01617,User1617,user1617@example.com,2024-08-03,North America,Paid Search
CUST-01618,User1618,user1618@example.com,2024-04-10,North America,Organic Search
CUST-01619,User1619,user1619@example.com,2024-05-28,Europe,Email Marketing
CUST-01620,User1620,user1620@example.com,2024-08-01,Europe,Organic Search
CUST-01621,User1621,user1621@example.com,2025-05-05,North America,Paid Search
CUST-01622,User1622,user1622@example.com,2024-11-22,Asia Pacific,Referral
CUST-01623,User1623,user1623@example.com,2024-05-02,North America,Organic Search
CUST-01624,User1624,user1624@example.com,2025-05-09,North America,Paid Search
CUST-01625,User1625,user1625@example.com,2025-06-04,Europe,Paid Search
CUST-01626,User1626,user1626@example.com,2024-02-21,North America,Paid Search
CUST-01627,User1627,user1627@example.com,2024-06-28,North America,Organic Search
CUST-01628,User1628,user1628@example.com,2025-05-28,North America,Paid Search
CUST-01629,User1629,user1629@example.com,2025-05-03,North America,Paid Search
CUST-01630,User1630,user1630@example.com,2024-11-27,North America,Referral
CUST-01631,User1631,user1631@example.com,2025-05-14,Latin America,Organic Search
CUST-01632,User1632,user1632@example.com,2024-02-11,North America,Paid Search
CUST-01633,User1633,user1633@example.com,2024-10-19,North America,Paid Search
CUST-01634,User1634,user1634@example.com,2025-01-04,North America,Organic Search
CUST-01635,User1635,user1635@example.com,2024-11-01,Europe,Social Media
CUST-01636,User1636,user1636@example.com,2024-04-30,Europe,Organic Search
CUST-01637,User1637,user1637@example.com,2025-01-31,North America,Social Media
CUST-01638,User1638,user1638@example.com,2025-07-18,Europe,Paid Search
CUST-01639,User1639,user1639@example.com,2024-10-17,North America,Paid Search
CUST-01640,User1640,user1640@example.com,2024-07-06,Europe,Referral
CUST-01641,User1641,user1641@example.com,2024-09-09,Europe,Referral
CUST-01642,User1642,user1642@example.com,2025-03-04,Europe,Organic Search
CUST-01643,User1643,user1643@example.com,2024-02-02,North America,Referral
CUST-01644,User1644,user1644@example.com,2025-02-12,North America,Paid Search
CUST-01645,User1645,user1645@example.com,2025-02-27,North America,Paid Search
CUST-01646,User1646,user1646@example.com,2024-12-16,North America,Paid Search
CUST-01647,User1647,user1647@example.com,2024-08-16,North America,Paid Search
CUST-01648,User1648,user1648@example.com,2024-04-05,North America,Social Media
CUST-01649,User1649,user1649@example.com,2025-08-20,Europe,Email Marketing
CUST-01650,User1650,user1650@example.com,2024-11-04,North America,Social Media
CUST-01651,User1651,user1651@example.com,2024-03-09,Europe,Social Media
CUST-01652,User1652,user1652@example.com,2025-01-02,North America,Paid Search
CUST-01653,User1653,user1653@example.com,2025-03-08,North America,Social Media
CUST-01654,User1654,user1654@example.com,2024-05-22,North America,Organic Search
CUST-01655,User1655,user1655@example.com,2025-01-01,Europe,Social Media
CUST-01656,User1656,user1656@example.com,2024-03-30,Asia Pacific,Email Marketing
CUST-01657,User1657,user1657@example.com,2025-02-07,North America,Referral
CUST-01658,User1658,user1658@example.com,2025-07-03,North America,Social Media
CUST-01659,User1659,user1659@example.com,2024-05-15,Europe,Paid Search
CUST-01660,User1660,user1660@example.com,2025-01-30,Asia Pacific,Social Media
CUST-01661,User1661,user1661@example.com,2024-07-28,North America,Organic Search
CUST-01662,User1662,user1662@example.com,2024-03-03,Europe,Organic Search
CUST-01663,User1663,user1663@example.com,2025-02-06,North America,Organic Search
CUST-01664,User1664,user1664@example.com,2024-06-11,Asia Pacific,Paid Search
CUST-01665,User1665,user1665@example.com,2025-08-01,Asia Pacific,Organic Search
CUST-01666,User1666,user1666@example.com,2024-12-29,North America,Organic Search
CUST-01667,User1667,user1667@example.com,2024-05-03,Europe,Social Media
CUST-01668,User1668,user1668@example.com,2024-11-23,North America,Email Marketing
CUST-01669,User1669,user1669@example.com,2024-06-19,Latin America,Organic Search
CUST-01670,User1670,user1670@example.com,2024-06-02,Europe,Paid Search
CUST-01671,User1671,user1671@example.com,2024-05-26,Europe,Paid Search
CUST-01672,User1672,user1672@example.com,2024-10-03,Asia Pacific,Email Marketing
CUST-01673,User1673,user1673@example.com,2024-04-14,Europe,Email Marketing
CUST-01674,User1674,user1674@example.com,2024-07-07,North America,Organic Search
CUST-01675,User1675,user1675@example.com,2025-01-08,North America,Referral
CUST-01676,User1676,user1676@example.com,2024-05-01,Latin America,Referral
CUST-01677,User1677,user1677@example.com,2024-02-27,Europe,Organic Search
CUST-01678,User1678,user1678@example.com,2024-08-25,North America,Email Marketing
CUST-01679,User1679,user1679@example.com,2025-12-10,North America,Social Media
CUST-01680,User1680,user1680@example.com,2024-12-24,Latin America,Organic Search
CUST-01681,User1681,user1681@example.com,2024-06-26,Asia Pacific,Organic Search
CUST-01682,User1682,user1682@example.com,2024-08-06,Europe,Organic Search
CUST-01683,User1683,user1683@example.com,2024-09-26,Asia Pacific,Referral
CUST-01684,User1684,user1684@example.com,2024-07-01,Asia Pacific,Social Media
CUST-01685,User1685,user1685@example.com,2024-11-08,Latin America,Email Marketing
CUST-01686,User1686,user1686@example.com,2024-06-21,North America,Organic Search
CUST-01687,User1687,user1687@example.com,2025-05-14,North America,Organic Search
CUST-01688,User1688,user1688@example.com,2025-02-14,Europe,Organic Search
CUST-01689,User1689,user1689@example.com,2024-07-05,North America,Paid Search
CUST-01690,User1690,user1690@example.com,2024-11-15,Asia Pacific,Paid Search
CUST-01691,User1691,user1691@example.com,2024-08-20,Europe,Email Marketing
CUST-01692,User1692,user1692@example.com,2024-06-15,North America,Social Media
CUST-01693,User1693,user1693@example.com,2025-08-14,North America,Email Marketing
CUST-01694,User1694,user1694@example.com,2025-05-28,North America,Email Marketing
CUST-01695,User1695,user1695@example.com,2024-11-30,Europe,Paid Search
CUST-01696,User1696,user1696@example.com,2025-03-01,North America,Paid Search
CUST-01697,User1697,user1697@example.com,2025-07-19,North America,Email Marketing
CUST-01698,User1698,user1698@example.com,2024-07-09,Europe,Referral
CUST-01699,User1699,user1699@example.com,2024-06-28,North America,Paid Search
CUST-01700,User1700,user1700@example.com,2024-12-24,North America,Social Media
CUST-01701,User1701,user1701@example.com,2025-10-05,Europe,Email Marketing
CUST-01702,User1702,user1702@example.com,2025-10-07,Latin America,Organic Search
CUST-01703,User1703,user1703@example.com,2024-07-20,North America,Referral
CUST-01704,User1704,user1704@example.com,2024-04-22,North America,Social Media
CUST-01705,User1705,user1705@example.com,2025-02-22,Asia Pacific,Paid Search
CUST-01706,User1706,user1706@example.com,2024-09-20,Asia Pacific,Email Marketing
CUST-01707,User1707,user1707@example.com,2025-06-07,North America,Organic Search
CUST-01708,User1708,user1708@example.com,2024-03-04,North America,Paid Search
CUST-01709,User1709,user1709@example.com,2024-12-09,North America,Paid Search
CUST-01710,User1710,user1710@example.com,2024-09-25,Latin America,Paid Search
CUST-01711,User1711,user1711@example.com,2024-05-26,Europe,Organic Search
CUST-01712,User1712,user1712@example.com,2024-08-15,North America,Paid Search
CUST-01713,User1713,user1713@example.com,2025-04-16,North America,Social Media
CUST-01714,User1714,user1714@example.com,2024-07-16,Latin America,Social Media
CUST-01715,User1715,user1715@example.com,2024-04-09,North America,Paid Search
CUST-01716,User1716,user1716@example.com,2024-10-25,Europe,Social Media
CUST-01717,User1717,user1717@example.com,2024-12-26,North America,Social Media
CUST-01718,User1718,user1718@example.com,2025-01-24,North America,Paid Search
CUST-01719,User1719,user1719@example.com,2024-06-04,North America,Email Marketing
CUST-01720,User1720,user1720@example.com,2024-05-11,Europe,Referral
